id,image_path,label,text,reason
43279,43279.png,1,,ridicules the blacks by suggesting that they can't read.
43295,43295.png,1,,uses derogatory terms against the blacks by referring to them as niggers.
43517,43517.png,1,,vilifies the muslims by implying that they are terrorists who stab and shoot people.
43579,43579.png,1,,incites violence against the muslims by condoning cutting of the neck of muslim children.
43610,43610.png,1,,insults the hispanics and latinos by suggesting that they are all crazy.
43612,43612.png,1,,mocks the africans by suggesting that they are too poor to afford cars so they run in races instead.
43657,43657.png,1,,ridicules the muslims by implying that they are terrorists who carry out bombings.
43701,43701.png,1,,insults the blacks by suggesting that they are all criminals.
43725,43725.png,1,,ridicules the whites by suggesting that people with ginger hair have no souls.
43791,43791.png,1,,insults the people with intellectual disabilities by using the word retard as an insult.
43895,43895.png,1,,vilifies the muslims by implying that they are violence and attack innocent people.
43905,43905.png,1,,insults the blacks by suggesting they are primitive by referring to them as monkeys.
43920,43920.png,1,,insults the people with intellectual disabilities by trivializing autism through making of fun of it through suggesting listening to queen can cause it.
43928,43928.png,1,,insults the jews by making fun of the internment of jews in concentration camps in world war 2.
43952,43952.png,1,,insults the jews by suggesting that they have been stolen by america.
43956,43956.png,1,,ridicules the muslims by insinuating that they are disgusting and have sex with goats.
43971,43971.png,1,,insults the blacks by suggesting that they are expected to act in a way that deviates from social norms.
45037,45037.png,1,,ridicules the muslims by implying that they have romantic relationships with goats.
45069,45069.png,1,,insults the people with physical disabilities by mocking a woman with only one leg.
45072,45072.png,1,,insults the females by suggesting that they should be subservient to men.
45108,45108.png,1,,disparages the whites by suggesting that white girls are robbers.
45126,45126.png,1,,dehumanizes the blacks by implying that they are animals.
45182,45182.png,1,,insults the africans by mocking them for being malnourished and skinny.
45189,45189.png,1,,insults the females by condoning having sex with underage girls when they are drunk and vulnerable.
45198,45198.png,1,,insults the muslims by implying that islam is something that should be stopped from spreading.
45203,45203.png,1,,insults the jews by making fun of the systematic killing of the jews in world war 2.
45207,45207.png,1,,insults the blacks by suggesting that they are easy targets to be shot at by the police.
45209,45209.png,1,,uses derogatory terms against the people with intellectual disabilities by calling them retarded.
45267,45267.png,1,,insults the africans by ridiculing angelina jolie for adopting an ethiopian child.
45281,45281.png,1,,insults the females by implying that their only purpose in life is to find a man to marry.
45297,45297.png,1,,vilifies the muslims by suggesting that islam is a violent religion that condones killing non-muslims.
45307,45307.png,1,,vilifies the blacks by implying that they are thieves.
45389,45389.png,1,,vilifies the muslims by implying that they are suicide bombers.
45396,45396.png,1,,ridicules the whites by suggesting that the toilets were made white on purpose so that they can represent people defaecating into them.
45601,45601.png,1,,insults the blacks by likening dark-skin as monkeys and obama voters are monkeys.
45603,45603.png,1,,ridicules the hispanics and latinos by suggesting that they fight over petty reasons.
45612,45612.png,1,,insults the blacks by referring to them as apes and implying that they are uncivilized.
45671,45671.png,1,,insults the whites by calling them poor and trash.
45691,45691.png,1,,uses derogatory terms against the lgbt community by referring to transgender people as trannies.
45730,45730.png,1,,insults the lgbt community by suggesting that transgender people are doomed to go to hell.
45810,45810.png,1,,uses derogatory terms against the lgbt community by referring to gay people as faggots.
45819,45819.png,1,,insults the muslims by suggesting that muslims have sex with goats.
45923,45923.png,1,,insults the females by implying that their only purpose is to serve men.
45930,45930.png,1,,insults the asians by stereotyping them to be tech support workers.
45931,45931.png,1,,insults the blacks by trivializing racism against the blacks by suggesting that it's okay to be racist if your shadow is black.
45938,45938.png,1,,vilifies the muslims by implying that they are terrorist who blow others up.
45987,45987.png,1,,vilifies the muslims by suggesting that they are killers.
46021,46021.png,1,,"insults the whites by calling them trash, suggesting that they are worthless."
46027,46027.png,1,,insults the blacks by suggesting that black men are abusive towards their wives.
46058,46058.png,1,,insults the blacks by suggesting that black people are the property of others.
46075,46075.png,1,,insults the females by implying that they are only capable of making sandwiches.
46130,46130.png,1,,insults the lgbt community by mocking them for not following gender norms.
46183,46183.png,1,,vilifies the blacks by suggesting that they are thieves.
46193,46193.png,1,,disrespects the jews by portraying a palestinian celebrating the culling of the jews.
46217,46217.png,1,,disrespects the lgbt community through the use of a derogatory term.
46231,46231.png,1,,disrespects the muslims by suggesting them to be suicide bombers.
46237,46237.png,1,,mocks the muslims for their belief that noah was a muslim when he was one that came into contact with pigs.
46239,46239.png,1,,disparages the muslims by labelling them as killers.
46270,46270.png,1,,disparages the muslims by labelling them as murderers.
46271,46271.png,1,,disrespects the blacks through the use of a derogatory term.
46295,46295.png,1,,disrespects the lgbt community by joking about the name of a transgender superhero.
46301,46301.png,1,,mocks the blacks by joking about their love for chicken and labelling them as lazy.
46310,46310.png,1,,disparages the people with intellectual disabilities through a joke on how they are unable to count the number of days they have left to live.
46312,46312.png,1,,disrespects the muslims by suggesting that they are into beastiality.
46315,46315.png,1,,mocks the people with physical disabilities by joking about how their vision impairment prevents them from knowing when to stop wiping their asses after a shit.
46357,46357.png,1,,mocks the japanese for their suicide bombers during ww2.
46358,46358.png,1,,disrespects the muslims by labelling them as shooters.
46501,46501.png,1,,disparages the muslims by labelling them as terrorist who have infiltrated the american government.
46509,46509.png,1,,disrespects the poles by likening them to makeup and downplaying the culling of the poles by hitler through a pun on removing polish.
46520,46520.png,1,,disrespects the asians through the use of the derogatory term gook when they purchase an american sports car.
46710,46710.png,1,,dehumanizes the muslims by highlighting their atrocities from the past.
46721,46721.png,1,,disrespects the muslims by likening their religious headwear to a diaper and suggesting that it is required as they have shit for brains.
46730,46730.png,1,,disparages the blacks by likening their supporters to monkeys.
46735,46735.png,1,,disparages the mexicans through the uses derogatory terms against them and mocking their looks.
46753,46753.png,1,,disrespects the blacks by likening them to charcoal.
46783,46783.png,1,,disparages the whites by labelling them as trash.
46807,46807.png,1,,disparages the americans by suggesting that they should be killed.
46852,46852.png,1,,disrespects the whites by suggesting that they have a deluge of problems such as being mentally ill and a mass shooter.
46870,46870.png,1,,disparages the females by likening to a punching bag and suggesting that they are an outlet for violence.
46872,46872.png,1,,disrespects the jews by downplaying the culling of jews by hitler through a joke about about hitler using gas to drive.
46910,46910.png,1,,disrespects the whites by calling them trash.
46970,46970.png,1,,dehumanizes the females by implying that they are lesser people who are only good for making food.
46973,46973.png,1,,disrespects the people with intellectual disabilities by using the derogatory term retarded.
46978,46978.png,1,,mocks the blacks by likening them to monkeys.
47015,47015.png,1,,mocks the muslims for having double standards regarding islamophobia when they hate on other communities.
47029,47029.png,1,,disrespects the people with physical disabilities by suggesting that they are lesser people who should be killed.
47031,47031.png,1,,mocks the females for being indecisive during sexual acts.
47053,47053.png,1,,disrespects the muslims by insinuating that they are into beastiality.
47095,47095.png,1,,disrespects the jews by downplaying the culling of jews during the holocaust through the likening of mandatory vaccine to the nazi.
47096,47096.png,1,,disrespects the jews by downplaying the gassing of jews during the holocaust through a pun.
47128,47128.png,1,,disrespects the jews by downplaying the culling of the jews by hitler through a joke about hitler celebrating by burning a jew.
47136,47136.png,1,,disrespects the whites by suggesting them to be moneygrubbers.
47159,47159.png,1,,mocks the lgbt community for being transgender.
47189,47189.png,1,,dehumanizes the females by likening them to toasters and suggesting that they are only good for making food.
47215,47215.png,1,,disrespects the lgbt community by implying that they are lesser people as being environmentally friendly is considered weak and gay.
47251,47251.png,1,,disparages the muslims by labelling them as suicide bombers.
47308,47308.png,1,,mocks the muslims for the need for women to cover themselves from head to toe if they did not want to be labeled as a dirty whore.
47350,47350.png,1,,disrespects the lgbt community through the use of the derogatory term faggot in a batman meme.
47358,47358.png,1,,mocks the vietnamese for their accent.
47359,47359.png,1,,mocks the immigrants by joking about tossing them back to their country.
47369,47369.png,1,,disrespects the people with intellectual disabilities by joking about how they will mistake a carrot for an animal.
47385,47385.png,1,,disrespects the whites through the use of a derogatory term against them.
47386,47386.png,1,,disparages the muslims by labelling them as terrorist who have infiltrated the american government.
47506,47506.png,1,,disparages the refugees by suggesting that they should be killed instead of saved.
47518,47518.png,1,,dehumanizes the females by implying them as lesser beings who are only good for making food.
47521,47521.png,1,,disrespects the females by suggesting them to be unfaithful who change partners often.
47530,47530.png,1,,disrespects the females by suggesting that their outward appearance will determine whether they will be a single mother in the future.
47569,47569.png,1,,disrespects the jews by downplaying the culling of jews by hitler through a joke about burning the diabetic jews.
47589,47589.png,1,,mocks the americans for proving themselves to be idiots by voting trump into presidency.
47592,47592.png,1,,disrespects the whites by labelling them as dangerous.
47596,47596.png,1,,disrespects the pakistanis through the use of the derogatory term porki.
47598,47598.png,1,,disparages the muslims by suggesting that they are lesser people who should be culled.
47601,47601.png,1,,disrespects the muslims by suggesting that they believe in the killing of those who do not follow allah.
47609,47609.png,1,,disparages the people with intellectual disabilities by downplaying their troubles and risk of suicide.
47612,47612.png,1,,disrespects the blacks through the use of a derogatory term.
47620,47620.png,1,,disrespects the muslims by suggesting that they are into beastiality.
47629,47629.png,1,,disparages the blacks by implying that they are thieves who steal from their partner's parents.
47809,47809.png,1,,disrespects the immigrants by labelling them as illegal aliens.
47826,47826.png,1,,disrespects the blacks by downplaying the lynching of thomas shipp and abram smith and likening them to wind chimes.
47859,47859.png,1,,disrespects the jews by downplaying the culling of jews by hitler through a joke where hitler lies to the jews about going camping.
47865,47865.png,1,,disrespects the people with physical disabilities by joking about a blind musician being bad.
47918,47918.png,1,,mocks the whites for being more extreme than the blacks when they are at wits end.
47920,47920.png,1,,disparages the people with intellectual disabilities by suggesting that they should act as a distraction and be sacrificed in the event of a school shooting.
47926,47926.png,1,,disrespects the jews by suggesting that they steal friendships.
48051,48051.png,1,,disrespects the muslims by labeling them as suicide bombers and suggesting their religion to be senseless.
48091,48091.png,1,,mocks the muslims for their belief of peace when they kill people who do not believe in their religion.
48106,48106.png,1,,disrespects the muslims by expressing hate against them.
48125,48125.png,1,,disrespects the people with physical disabilities through a joke about how john cena's you can't see me catchphrase is offensive to the blind.
48162,48162.png,1,,disrespects the jews by downplaying the gassing of the jews during the holocaust through a picture of anne frank wondering if someone was using the oven.
48170,48170.png,1,,mocks the people with physical disabilities by joking about them beings pushed around and having people talking behind their backs while being pushed.
48173,48173.png,1,,dehumanizes the males by likening them to pigs.
48175,48175.png,1,,disrespects the jews by labelling their religion as a cult.
48192,48192.png,1,,disparages the whites by expressing animosity against them.
48205,48205.png,1,,disrespects the muslims by insinuating that they are into beastiality.
48213,48213.png,1,,disparages the muslims by labelling them as terrorists.
48250,48250.png,1,,disrespects the jews by downplaying the gassing of the jews by hitler.
48263,48263.png,1,,disrespects the africans (moroccans) by insinuating that they are into beastiality.
48269,48269.png,1,,disrespects the jews through the use of the derogatory term kikes.
48271,48271.png,1,,disparages the muslims by portraying them as mass bombers.
48276,48276.png,1,,disrespects the jews by downplaying the culling of the jews by hitler through a joke about how hitler is a masterchef owing to his experience with cooking people.
48310,48310.png,1,,mocks the chinese for eating cats through a joke about them giving cats as thanksgiving food.
48361,48361.png,1,,disparages the muslims by likening their attire to trash.
48396,48396.png,1,,disparages the indians by likening them to rasins.
48516,48516.png,1,,disrespects the blacks by suggesting that they have low iq and are pulling the average iq of france down.
48567,48567.png,1,,disrespects the muslims by labelling them as the terrorist group isis.
48579,48579.png,1,,mocks the the christians for believing themselves to be good when they practiced heinous acts of throwing people into fire pits which is akin to hitler throwing people into gas chambers.
48623,48623.png,1,,disparages the females by suggesting that their feminists do not shower.
48635,48635.png,1,,disrespects the people with intellectual disabilities by making fun of how they look.
48697,48697.png,1,,disrespects the muslims by likening their religious headwear to a diaper and suggesting that they wear it because they have shit for brains.
48703,48703.png,1,,disrespects the blacks by suggesting that they are lesser people akin to animals.
48705,48705.png,1,,disparages the lgbt community by suggesting that they should be burned.
48725,48725.png,1,,disrespects the jews by downplaying the culling of the jews during the holocaust.
48739,48739.png,1,,disparages the mexicans by suggesting that they should fund the expenses of americans.
48751,48751.png,1,,disrespects the poles by mocking the surrender of poland to germany in world war 2.
48760,48760.png,1,,ridicules the people with physical disabilities by suggesting that they will die young.
48905,48905.png,1,,disrespects the jews by trivializing the internment and killing of jews in concentration camps like auschwitz during the holocaust.
48917,48917.png,1,,ridicules the blacks as criminals by suggesting that the blacks can only meet other people in prison.
48925,48925.png,1,,dehumanizes the females as less capable humans that are not good for anything except housekeeping chores like dishwashing.
48971,48971.png,1,,ridicules the whites as unwanted by likening them to excrement that won't get flushed.
48976,48976.png,1,,disrespects the jews by trivializing the killing of jews in gas chambers during the holocaust.
49017,49017.png,1,,ridicules the whites by suggesting that they can use their white privilege to win boxing matches.
49032,49032.png,1,,disrespects the jews by joking about the number of dead bodies after the liberation of the concentration camp bergen-belsen in 1945.
49067,49067.png,1,,dehumanizes the females as less capable humans that are not good for anything except housekeeping chores such as cleaning.
49150,49150.png,1,,ridicules the muslims as terrorists by suggesting that they see other people as targets to be killed.
49153,49153.png,1,,ridicules the pakistanis as degenerates by suggesting that pakistani males engage in sexual intercourse with goats.
49170,49170.png,1,,ridicules the whites as inferior by calling them smelly.
49185,49185.png,1,,derides the lgbt community by mocking the sexual activity of transgenders.
49285,49285.png,1,,ridicules the arabians as degenerates by suggesting that arabian men engage in sexual intercourse with goats.
49316,49316.png,1,,ridicules the hindus as stupid by mocking them for immersing themselves in the 5th most polluted river in the world to wash and purifies their souls.
49327,49327.png,1,,uses derogatory terms against the whites.
49385,49385.png,1,,ridicules the muslims as terrorists.
49615,49615.png,1,,ridicules the immigrants as unwelcome by suggesting that too much money is spent on them and too little money is spent for america's elderly.
49652,49652.png,1,,ridicules the muslims as unwelcome by calling them camel piss drinkers.
49670,49670.png,1,,ridicules the muslims as terrorists by suggesting that the muslims will blow themselves up to go to jannah (heaven.
49685,49685.png,1,,ridicules the lgbt community as mentally ill by suggesting that every letter in the word lgbt stands for a mental disorder.
49703,49703.png,1,,disrespects the jews by trivializing the killing of jews in gas chambers during the holocaust.
49705,49705.png,1,,ridicules the people with intellectual disabilities by joking about having sexual intercourse with a girl who could not express her dissent because she had a stutter.
49728,49728.png,1,,ridicules the people with intellectual disabilities as retarded.
49832,49832.png,1,,ridicules the whites as unwelcome by suggesting that america is not their country.
49836,49836.png,1,,ridicules the americans by mocking the large number of school shootings that take place in the us.
49856,49856.png,1,,ridicules the blacks as thieves by suggesting that will steal anything that doesn't belong to them.
49861,49861.png,1,,ridicules the muslims as unwelcome by calling them goat humpers who are taking over the us.
49867,49867.png,1,,dehumanizes the females as less capable humans that are not good for anything except housekeeping chores such as dishwashing.
50124,50124.png,1,,disrespects the jews by trivializing the killing of jews in gas chambers during the holocaust.
50137,50137.png,1,,ridicules the muslims as degenerates by suggesting that muslim males engage in sexual intercourse with goats.
50149,50149.png,1,,ridicules the people with physical disabilities by mocking forest whitaker for having ptosis.
50187,50187.png,1,,disrespects the muslims by trivializing the christchurch mosque shootings of muslims.
50237,50237.png,1,,ridicules the people with intellectual disabilities as vegetables by suggesting their consumption of vegetables is akin to cannibalism.
50239,50239.png,1,,disrespects the africans by mocking the starving people in africa.
50278,50278.png,1,,ridicules the females as intellectually inferior by suggesting that they have the will of an adult but have the mind of a child.
50286,50286.png,1,,ridicules the norwegians as rapists.
50293,50293.png,1,,ridicules the lgbt community by suggesting that homosexuals transmit aids to each other through sexual intercourse.
50312,50312.png,1,,dehumanizes the muslims as rapists by suggesting that muslim males rape goats and young boys.
50327,50327.png,1,,disrespects the jews by trivializing the internment and killing of jews in concentration camps during the holocaust.
50397,50397.png,1,,ridicules the muslims as terrorists.
50438,50438.png,1,,ridicules the muslims as diseased by suggesting that they have cancer and aids.
50467,50467.png,1,,"ridicules the people with physical disabilities by mocking the appearance of forest whitaker's eye, caused by ptosis."
50471,50471.png,1,,ridicules the mexicans as inferior by mocking their lack of fluency in english.
50472,50472.png,1,,disrespects the japanese by joking about the atomic bombings of hiroshima and nagasaki during world war 2.
50482,50482.png,1,,dehumanizes the females as less capable humans that are not good for anything except housekeeping chores such as dishwashing.
50491,50491.png,1,,derides the blacks by suggesting that they are effeminate and they wear panties.
50679,50679.png,1,,ridicules the blacks as inferior by suggesting that a black baby is a new pet for a young white girl.
50689,50689.png,1,,disrespects the blacks by mocking them for being the top victim of police shootings while the whites can get away with shooting children in schools.
50732,50732.png,1,,ridicules the muslims as hypocrites by suggesting that they kill atheists in their own countries and then want islam to be known as a religion of peace in countries where they are a minority.
50738,50738.png,1,,ridicules the whites as killers.
50739,50739.png,1,,disrespects the jews by trivializing the internment and killing of jews in concentration camps during the holocaust.
50743,50743.png,1,,disrespects the jews by trivializing hitler's gassing of jews in gas chambers during the holocaust.
50746,50746.png,1,,ridicules the africans by mocking the fly-covered bodies of the starving children in africa.
50748,50748.png,1,,ridicules the lgbt community by mocking those who cross-dress.
50764,50764.png,1,,ridicules the blacks as beggars.
50789,50789.png,1,,incites violence against the immigrants.
50817,50817.png,1,,ridicules the lgbt community as attention-seeking by suggesting that homosexuals change to being transgenders to get more attention.
50834,50834.png,1,,ridicules the whites as evil by suggesting that white men are evil.
50867,50867.png,1,,ridicules the people with intellectual disabilities as retarded.
50873,50873.png,1,,derides the lgbt community by using wordplay to mock caitlyn jenner for being a transgender.
50876,50876.png,1,,ridicules the females by suggesting they are retarded male homosexuals wearing womens' suits.
50879,50879.png,1,,dehumanizes the females as less capable humans that are not good for anything except housekeeping chores such as dishwashing.
50894,50894.png,1,,disrespects the blacks by joking about using cotton-balls as flowers for martin luther king day to remind the blacks about their enslavement during colonial times.
50934,50934.png,1,,ridicules the females by mocking fat females.
51023,51023.png,1,,ridicules the muslims as incestuous by suggesting that muslim males engage in sexual intercourse with their sisters.
51086,51086.png,1,,ridicules the europeans by mocking europeans who have red hair.
51089,51089.png,1,,ridicules the people with intellectual disabilities by likening them to fruits and vegetables.
51348,51348.png,1,,ridicules the immigrants as criminals.
51367,51367.png,1,,ridicules the females as inferior by suggesting that they cannot drive and that they kill people if they try to drive.
51387,51387.png,1,,"ridicules the asians as stupid by suggesting that they will hold their phone to their ear if someone says 'wing, wing, wing."
51403,51403.png,1,,disrespects the jews by trivializing hitler's gassing of jews in gas chambers during the holocaust.
51407,51407.png,1,,uses derogatory terms against the blacks.
51462,51462.png,1,,ridicules the muslims as murderers by suggesting that they kill as many people as they want.
51473,51473.png,1,,disrespects the jews by trivializing hitler's killing of jews in concentration camps during the holocaust.
51476,51476.png,1,,ridicules the blacks by mocking thee fact that they are the most common victims of police shootings.
51489,51489.png,1,,ridicules the chinese as savages by suggesting that they eat dogs.
51493,51493.png,1,,dehumanizes the blacks as inferior humans that are only good for working on the farm.
51497,51497.png,1,,ridicules the muslims as terrorists by suggesting that they carry bombs in their backpacks.
51629,51629.png,1,,ridicules the muslims as degenerates by suggesting that muslim males engage in sexual intercourse with goats.
51647,51647.png,1,,"ridicules the muslims by suggesting that muslim homosexuals are beheaded, so the men cover themselves up to appear like a woman."
51679,51679.png,1,,ridicules the afghans as terrorists by suggesting that the afghans join a terrorist group like the taliban when their girlfriends break up with them.
51682,51682.png,1,,"ridicules the muslims as inferior by suggesting that the muslim, ilhan omar, has crap for brains and so she should wear a diaper on her head because of it."
51683,51683.png,1,,ridicules the blacks by joking about the colour of their skin.
51694,51694.png,1,,ridicules the females as fat by joking that overweight females could destroy patriarchy if they ate it.
51706,51706.png,1,,ridicules the blacks as thieves by suggesting that they will steal from people and then pretend to help look for what they stole.
51726,51726.png,1,,"ridicules the blacks as slaves by suggesting that they can be traded, similar to the process of winning an opponents car in a street race."
51734,51734.png,1,,disrespects the blacks by mocking them for being the top victim of police shootings while the whites can get away with shooting children in schools.
51736,51736.png,1,,disrespects the jews by suggesting that america's black slaves are the true hebrews and not the jews.
51763,51763.png,1,,ridicules the lgbt community as unwelcome by telling them to be gay somewhere also.
51802,51802.png,1,,ridicules the chinese as savages by suggesting that they eat cats.
51804,51804.png,1,,disrespects the jews by using wordplay on the word 'and' to trivialize the internment and killing of jews in concentration camps during the holocaust.
51836,51836.png,1,,incites violence against the blacks by suggesting that black females need a beating.
51894,51894.png,1,,ridicules the muslims as terrorists by suggesting that they put bombs on buses and rape children.
51903,51903.png,1,,ridicules the whites as incestuous by suggesting that the whites engage in sexual intercourse with their cousins.
51964,51964.png,1,,ridicules the asians by stereotyping them to be technical support workers who consume large amounts of rice.
52018,52018.png,1,,ridicules the muslims as radicalized refugees by suggesting that they come from terrorist countries and attack people on the street in the name of religion.
52036,52036.png,1,,ridicules the muslims as primitive by likening them to chewbaccas.
52049,52049.png,1,,disrespects the muslims by referring to the 49 muslims that died in the christchurch mosque shootings as rags.
52097,52097.png,1,,derides the whites as trash vapers.
52183,52183.png,1,,disrespects the jews by making a joke out of anne frank and hitler.
52316,52316.png,1,,mocks the lgbt community by making fun of transgenders.
52379,52379.png,1,,dehumanizes the blacks as lesser humans better suited for farming.
52386,52386.png,1,,mocks the blacks by suggesting that their women are two-faced when it comes to how they treat men from different races.
52406,52406.png,1,,derides the whites as trash if they voted for trump and shop at walmart.
52439,52439.png,1,,disrespects the japanese by joking about the two nuclear strikes on japan during wwii.
52469,52469.png,1,,disrespects the jews by mocking them for burning alive in an oven.
52479,52479.png,1,,mocks the africans for being so starved they will even swallow semen.
52483,52483.png,1,,derides the indians as serial rapists.
52486,52486.png,1,,derides the whites as drug addicts.
52490,52490.png,1,,derides the immigrants as unwanted and criminal trespassers.
52607,52607.png,1,,incites violence against the immigrants by suggesting it is cool to shoot immigrants.
52610,52610.png,1,,dehumanizes the blacks as monkeys.
52613,52613.png,1,,mocks the people with intellectual disabilities by calling them smashed potatoes.
52619,52619.png,1,,derides the whites as the devil.
52631,52631.png,1,,derides the israelis by labelling their country as hell.
52640,52640.png,1,,mocks the females for being fat.
52649,52649.png,1,,mocks the muslims by suggesting the are pedophiles that marry babies as wives.
52681,52681.png,1,,derides the whites as white trash.
52708,52708.png,1,,mocks the lgbt community for their transitioning.
52714,52714.png,1,,derides the muslims as terrorists that make bombs in school.
52743,52743.png,1,,mocks the lgbt community by associating transgender males as girl with a penis.
52761,52761.png,1,,dehumanizes the females as lesser humans that should serve their partners and not talk back.
52790,52790.png,1,,mocks the females for drinking arizona iced tea and becoming obese.
52801,52801.png,1,,mocks the people with physical disabilities as vegetables.
52803,52803.png,1,,mocks the people with intellectual disabilities for their stress triggers.
52819,52819.png,1,,mocks the lgbt community by making fun of their gender identities.
52837,52837.png,1,,mocks the jews by trivializing hitler's use of chemical agents on the polish jews during the holocaust.
52867,52867.png,1,,mocks the lgbt community by asking people to be careful of transgender women.
52903,52903.png,1,,incites violence against the lgbt community by threatening to throw gays off bridges.
52918,52918.png,1,,dehumanizes the females as sex objects even children.
52947,52947.png,1,,dehumanizes the blacks as lesser humans comparable to monkeys.
52974,52974.png,1,,disrespects the jews by comparing them to ashes in reference to their mass cremation during wwii.
52983,52983.png,1,,derides the muslims as terrorists that want to bomb churches.
52986,52986.png,1,,mocks the blacks as monkeys.
53062,53062.png,1,,derides the muslims as the cause for islamophobia themselves.
53140,53140.png,1,,mocks the americans by downplaying the 9/11 attacks.
53184,53184.png,1,,mocks the lgbt community as something that didnt exist back in the day.
53194,53194.png,1,,mocks the blacks for being fathers that do not raise their kids.
53268,53268.png,1,,derides the immigrants as killers and smugglers that go unchecked.
53270,53270.png,1,,incites violence against the jews by asking for the extermination of jews.
53420,53420.png,1,,mocks the blacks for being arrested by police just for being black.
53469,53469.png,1,,derides the jews as the real culprits behind 9/11.
53481,53481.png,1,,derides the muslims as bombs and comparing a group of muslims to minesweeper.
53482,53482.png,1,,mocks the asians for their accent when speaking english.
53486,53486.png,1,,mocks the muslims by suggesting that they explode when they orgasm.
53492,53492.png,1,,derides the chinese by suggesting their opinions should be disregarded.
53607,53607.png,1,,mocks the muslims as goat humpers.
53618,53618.png,1,,derides the lgbt community by labelling them as repulsive.
53678,53678.png,1,,disrespects the jews by comparing them to ashes in reference to their mass cremation during wwii.
53692,53692.png,1,,mocks the muslims by suggesting they engage in bestiality with goats.
53694,53694.png,1,,derides the muslims as crazy killers that are being supported by democrats and liberals.
53740,53740.png,1,,uses derogatory terms against the blacks to say that they are not beautiful.
53782,53782.png,1,,incites violence towards the israelis by threatening to shoot them.
53806,53806.png,1,,uses derogatory terms against the people with physical disabilities.
53812,53812.png,1,,incites violence against the muslims by threatening to kill islam with extreme prejudice.
53876,53876.png,1,,derides the muslims as a danger that should be banned except for the rich ones.
53879,53879.png,1,,incites violence against the muslims by asking for them to be sniped.
53904,53904.png,1,,incites violence against the muslims by threatening to shoot them.
53927,53927.png,1,,derides the muslims as arsonists and hence one need to be prepared to firefight when visiting their houses.
53941,53941.png,1,,derides the whites as racists.
53948,53948.png,1,,derides the jews as the terrorists behind the 9/11 attacks.
53980,53980.png,1,,disrespects the lgbt community by suggesting they have something wrong with their heads.
54023,54023.png,1,,mocks the lgbt community as trash that only get their time from companies during pride month.
54028,54028.png,1,,mocks the muslims for killing gays when they dress like gay men.
54039,54039.png,1,,derides the indians as mostly idiots.
54102,54102.png,1,,dehumanizes the females as the lesser gender that should not be given a choice.
54179,54179.png,1,,derides the muslims as child rapists.
54270,54270.png,1,,dehumanizes the females as less capable humans that are better suited to chores like dishwashing.
54301,54301.png,1,,derides the whites and asking them to go fuck themselves.
54389,54389.png,1,,dehumanizes the females as animals that should be spayed or neutered.
54602,54602.png,1,,mocks the blacks for getting shot and killed by police.
54608,54608.png,1,,derides the jews as the true masterminds behind muslim terrorists.
54610,54610.png,1,,mocks the christians for hating gays by making a pun that jesus rode an ass.
54632,54632.png,1,,mocks the females as bad drivers that will lower the accident rates if they were not allowed to drive.
54670,54670.png,1,,mocks the whites for engaging in bestiality with horses.
54672,54672.png,1,,mocks the chinese by suggesting they cook dogs.
54682,54682.png,1,,derides the muslims as terrorists and hence should not be cared about.
54690,54690.png,1,,disrespects the jews by mocking the jews that disappeared to the concentration camps only to never return again.
54697,54697.png,1,,mocks the jews by portraying hitler as a safe haven for jews.
54719,54719.png,1,,mocks the muslims for being attracted to goats.
54789,54789.png,1,,mocks the people with intellectual disabilities by referring to them as special forces.
54793,54793.png,1,,mocks the indians for shitting on the streets like dogs.
54837,54837.png,1,,disrespects the lgbt community by using them as derogatory terms.
54891,54891.png,1,,mocks the whites as stupid for not being able to understand a hospital sign correctly.
54927,54927.png,1,,derides the muslims as pedophiles that marry children as wives.
54978,54978.png,1,,disrespects the blacks by suggesting that the whites have been secretly calling them racial slurs.
54981,54981.png,1,,derides the muslims as killers that the government keeps bringing in.
56048,56048.png,1,,derides the muslims as rocket wielding terrorists.
56071,56071.png,1,,mocks the muslims by suggesting their men fist each other anally.
56091,56091.png,1,,mocks the muslims as having goats for wives.
56108,56108.png,1,,dehumanizes the blacks as monkeys.
56128,56128.png,1,,mocks the jews by comparing them to spongebob and patrick.
56138,56138.png,1,,derides the muslims as terrorists.
56183,56183.png,1,,disrespects the lgbt community by making fun of their gender.
56193,56193.png,1,,mocks the romanians for being impaled in the past by vlad the impaler.
56248,56248.png,1,,disrespects the muslims by calling their prophet a pig fucker.
56304,56304.png,1,,mocks the blacks for being victims of police brutality.
56340,56340.png,1,,incites violence against the jews by asking for them to be put back into concentration camps.
56374,56374.png,1,,uses derogatory terms against the blacks.
56378,56378.png,1,,derides the blacks as criminals.
56389,56389.png,1,,mocks the people with intellectual disabilities by making fun of their dyslexia.
56417,56417.png,1,,incites hate towards the christians.
56421,56421.png,1,,dehumanizes the lgbt community as sex objects.
56470,56470.png,1,,derides the people of color as unwanted and should not be in america.
56482,56482.png,1,,mocks the whites for being destroyed by heroin.
56490,56490.png,1,,mocks the lgbt community by referring to them as rectal wart sex.
56712,56712.png,1,,mocks the blacks by naming them as kfc and grape soda.
56719,56719.png,1,,derides the muslims as terrorists that will blow people up for disagreeing with them.
56721,56721.png,1,,dehumanizes the lgbt community as sex objects.
56819,56819.png,1,,mocks the jews by joking about the trains that were used to deport the jews to concentration camps.
56830,56830.png,1,,disrespects the blacks by joking about michael brown that died after being shot by police.
